"","instructor","state","institution","course","religion","christianden","nonrel","rel","raceoriginal","evound","micro","macro","human","evound1","evound2","evound3","evound4","evound5","evound6","evound7","evound8","evound9","evound10","evound11","evound12","evound13","evound14","micro1","micro2","micro3","micro4","micro5","micro6","micro7","micro8","macro1","macro2","macro3","macro4","macro5","macro6","macro7","macro8","human1","human2","human3","human4","human5","human6","human7","human8","rel1","rel2","rel3","rel4","africanamerican","racenative","raceasian","raceblack","racelatinx","raceislander","racewhite","raceother","racedecline","race","gender","religiosity"
"10551",37,12,24,78,2,1,NA,3.25,4,0.357142857142857,4.375,3.5,3.625,0,0,1,0,1,1,1,0,0,0,1,0,0,0,4,5,5,5,4,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,3,3,4,4,2,4,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"10552",3,8,11,28,2,1,NA,4.5,1,0.571428571428571,3.75,4,4,0,0,1,1,1,1,1,1,0,0,1,1,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"high"
"10553",3,8,11,48,7,NA,NA,2,4,0.857142857142857,3.875,3.375,3.375,1,0,1,1,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,2,4,4,4,4,3,1,4,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"low"
"10554",4,1,14,35,2,5,NA,4.75,7,0.5,3.375,3.375,3.375,1,0,0,1,0,1,1,1,0,1,0,1,0,0,4,4,3,3,3,3,4,3,4,4,4,3,3,3,3,3,3,4,4,3,3,3,4,3,4,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10555",6,12,12,29,2,1,NA,2.75,4,0.428571428571429,4.5,4,4.75,1,0,1,1,0,1,1,0,0,0,1,0,0,0,4,4,5,4,4,5,5,5,5,4,4,4,5,4,4,2,5,5,4,5,4,5,5,5,1,4,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"10556",36,1,14,80,6,NA,1,2,7,0.785714285714286,5,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"10557",4,1,14,35,2,6,NA,3,6,0.785714285714286,4.625,5,4.625,0,1,1,1,1,1,1,1,1,1,0,1,0,1,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,3,3,NA,NA,NA,NA,NA,1,1,NA,NA,3,1,"moderate"
"10558",5,12,13,51,2,1,NA,3.25,4,0.642857142857143,4.25,3.625,3.75,1,1,1,0,1,1,0,1,0,0,1,1,1,0,4,4,4,4,5,4,5,4,4,3,3,3,4,4,4,4,3,4,3,4,4,4,4,4,2,4,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"10559",1,4,17,55,2,5,NA,2.75,4,0.785714285714286,4.875,4.25,4.25,0,0,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,4,5,5,5,3,4,4,5,3,5,4,5,4,5,4,4,3,2,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"10560",7,2,1,14,6,NA,0,2.75,7,0.642857142857143,4.5,3.75,4.625,0,0,1,1,0,1,1,1,0,1,1,1,0,1,4,5,5,4,5,4,5,4,4,3,5,4,5,3,5,1,4,5,5,5,4,5,5,4,1,5,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"10561",15,3,5,23,1,NA,NA,2.5,7,0.785714285714286,4.625,4.5,4.875,1,0,1,1,1,1,1,0,1,1,1,1,1,0,4,5,5,5,5,5,4,4,5,5,5,5,5,3,5,3,4,5,5,5,5,5,5,5,1,3,1,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10562",5,12,13,70,6,NA,0,2,2,0.785714285714286,4.25,3.75,3.75,1,1,1,1,1,1,1,1,0,1,0,1,0,1,4,4,4,4,5,4,5,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,3,4,1,2,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"low"
"10563",1,4,17,55,2,5,NA,3.5,3,0.571428571428571,4.625,4.125,2.375,1,1,1,0,0,1,1,0,1,0,0,1,1,0,5,5,5,2,5,5,5,5,5,4,5,3,5,4,4,3,2,2,2,2,2,2,3,4,3,5,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,"moderate"
"10564",41,1,15,72,7,NA,NA,5,7,0.642857142857143,3.5,4.25,3.125,0,0,1,0,1,1,0,1,0,1,1,1,1,1,4,5,4,1,3,5,1,5,3,3,5,5,5,3,5,5,5,1,1,4,3,1,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10565",3,8,11,48,6,NA,0,1.75,7,0.571428571428571,4.25,4.5,4,1,0,0,1,1,0,0,0,1,1,1,1,1,0,4,5,4,4,5,3,5,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,1,1,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"10566",11,3,16,56,2,1,NA,4.25,4,0.642857142857143,3.625,3.625,4,1,0,1,0,1,1,1,1,0,1,0,1,0,1,2,4,4,3,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,5,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"high"
"10567",23,4,23,40,2,1,NA,4.75,7,0.571428571428571,3.625,3.375,3.375,0,0,1,1,1,1,1,1,0,0,1,0,0,1,4,4,4,4,2,4,3,4,5,4,4,2,4,2,4,2,3,4,3,3,4,4,3,3,4,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10568",7,2,1,14,6,NA,0,2,2,0.785714285714286,3.375,4.125,3.75,1,1,1,0,1,1,1,0,1,0,1,1,1,1,3,4,3,3,2,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,4,4,1,2,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,"low"
"10569",9,13,3,44,2,6,NA,5,7,0.714285714285714,4.625,3.75,3.75,1,0,1,1,1,1,0,0,0,1,1,1,1,1,4,4,5,4,5,5,5,5,4,3,3,4,5,4,5,2,3,4,4,4,4,4,3,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"10570",7,2,1,43,2,4,NA,3.25,7,0.642857142857143,4.5,3.5,3.5,0,0,1,1,1,1,0,1,0,1,1,0,1,1,4,4,5,5,4,5,5,4,4,4,5,2,4,3,4,2,3,3,3,3,4,4,4,4,3,4,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10571",17,4,4,21,2,5,NA,3.5,7,0.785714285714286,4.375,3.125,3.25,1,0,1,1,1,1,1,1,1,1,1,0,1,0,5,4,5,5,5,4,4,3,4,3,4,2,4,3,3,2,2,4,3,2,4,4,3,4,2,5,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10572",8,12,13,68,3,NA,NA,4.25,2,0.642857142857143,3.875,4,3.25,1,0,1,1,0,1,0,1,0,1,1,1,1,0,4,5,4,4,4,4,3,3,5,5,5,3,3,4,4,3,3,3,4,4,2,2,4,4,5,5,4,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"high"
"10573",23,4,23,40,6,NA,0,1.5,7,0.857142857142857,4.375,3.75,3.75,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,5,5,4,4,4,5,4,4,4,5,4,4,2,4,3,3,4,3,4,4,5,4,3,1,2,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"10574",20,1,14,34,6,NA,0,3,7,0.785714285714286,4.875,5,4.25,1,0,0,1,1,1,1,1,1,1,1,1,1,0,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,5,5,1,4,3,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10575",19,12,13,32,2,1,NA,4,4,0.714285714285714,4.625,3.75,4.25,1,0,1,0,1,1,1,1,1,1,1,0,1,0,2,5,5,5,5,5,5,5,5,4,5,3,4,3,4,2,5,3,4,5,4,3,5,5,2,5,4,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"high"
"10576",12,2,1,16,2,6,NA,4.25,7,0.5,3.875,2.375,2.375,1,0,1,1,0,1,0,0,1,1,1,0,0,0,4,3,4,4,4,4,4,4,2,3,2,2,3,2,4,1,2,2,2,2,2,3,3,3,4,5,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"10577",3,8,11,28,2,5,NA,4.5,3,0.857142857142857,4,3.375,4,1,0,1,1,1,0,1,1,1,1,1,1,1,1,4,4,4,5,4,4,4,3,4,4,4,3,4,4,2,2,4,4,4,4,4,4,4,4,4,5,4,5,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,"high"
"10578",11,3,16,56,2,5,NA,2.75,2,0.571428571428571,2.875,2.125,1.625,1,0,1,0,1,1,1,1,0,1,1,0,0,0,4,4,1,4,2,2,4,2,2,2,2,2,4,2,2,1,2,1,1,2,2,1,2,2,1,4,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"10579",9,13,3,44,2,6,NA,5,7,0.785714285714286,4.75,3.375,3.125,1,0,1,1,1,1,1,1,1,0,1,1,1,0,4,4,5,5,5,5,5,5,4,3,4,2,4,3,4,3,1,4,4,2,4,4,2,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"10580",23,4,23,40,2,1,NA,4.5,7,0.714285714285714,4.625,4.25,1.625,0,1,1,1,1,1,0,1,0,1,1,1,0,1,5,4,5,5,5,4,5,4,4,5,5,3,5,4,5,3,1,2,3,1,2,2,1,1,3,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10581",8,12,13,31,2,5,NA,4.25,7,0.857142857142857,3.75,3.125,3,1,1,0,1,1,1,1,1,1,1,1,1,0,1,4,4,4,4,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10582",40,3,16,73,2,1,NA,4,4,0.571428571428571,4.625,3.75,3.625,1,0,0,1,1,1,0,1,0,1,0,1,0,1,4,5,5,5,5,4,5,4,3,4,4,4,3,5,3,4,5,2,4,4,3,3,4,4,3,5,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"high"
"10583",16,2,6,24,6,NA,0,2.25,7,0.642857142857143,4.25,4,4.625,0,1,1,1,1,1,1,1,0,1,0,0,1,0,5,5,1,4,5,5,4,5,4,4,4,4,4,3,4,5,5,5,5,5,5,4,4,4,1,2,2,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"10584",7,2,1,43,1,NA,NA,3.75,9,0.785714285714286,4.125,3.5,3.875,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,4,4,3,5,5,4,4,4,4,4,3,4,2,4,3,4,4,4,4,4,4,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,"moderate"
"10585",43,9,8,63,6,NA,0,1.75,7,0.714285714285714,4.625,4,3.75,1,0,1,0,1,1,1,0,1,1,0,1,1,1,5,4,5,5,5,4,5,4,4,5,4,4,4,4,5,2,4,4,4,2,4,4,4,4,1,3,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,3,"low"
"10586",42,9,8,64,2,5,NA,4.5,7,0.785714285714286,5,4.5,4.375,1,0,1,1,1,1,1,1,1,1,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,4,5,5,4,5,4,4,4,3,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"10587",8,12,13,68,2,5,NA,5,3,0.285714285714286,3.25,3.625,3.125,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4,5,4,3,4,2,2,2,4,5,4,4,4,2,2,4,2,2,4,2,4,3,4,4,5,5,5,5,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,"high"
"10588",6,12,12,49,6,NA,1,1.75,7,0.785714285714286,4.5,3.625,4.25,0,1,1,1,1,1,1,0,1,1,0,1,1,1,5,4,4,4,5,4,5,5,4,4,4,4,4,2,4,3,5,4,5,4,4,4,4,4,1,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"low"
"10589",3,8,11,48,6,NA,0,2.25,7,0.785714285714286,5,4.625,4.25,1,0,1,1,1,1,1,1,1,1,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,4,5,4,4,4,5,3,2,2,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10590",47,2,1,58,4,NA,NA,3,7,0.714285714285714,5,5,5,1,0,1,1,1,1,0,0,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10591",6,12,12,29,2,4,NA,5,6,0.714285714285714,3.125,3.5,3,1,0,0,1,1,1,1,1,0,1,0,1,1,1,4,4,3,3,3,2,4,2,4,4,4,3,4,2,4,3,3,3,3,3,3,3,3,3,5,5,5,5,NA,NA,NA,NA,NA,NA,1,1,NA,3,1,"high"
"10592",5,12,13,33,2,5,NA,3.5,7,0.357142857142857,4.5,3.5,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,5,5,5,3,5,4,5,4,4,3,4,3,4,5,3,2,3,4,4,4,4,5,4,4,3,4,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10593",5,12,13,51,6,NA,1,3.75,4,0.642857142857143,4.375,3.75,4.125,1,0,1,1,1,1,1,0,0,1,1,0,1,0,4,5,4,5,5,4,4,4,4,3,4,5,4,3,4,3,4,4,4,4,5,4,4,4,3,5,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"moderate"
"10594",7,2,1,14,6,NA,2,1.5,5,0.714285714285714,5,4,4,1,0,1,0,1,1,1,1,1,0,1,0,1,1,5,5,5,5,5,5,5,5,4,3,4,5,5,4,4,3,4,4,4,4,4,4,4,4,1,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,"low"
"10595",19,12,13,69,2,1,NA,3,4,0.571428571428571,4.375,3.5,3.375,1,0,1,0,1,1,1,0,0,1,0,1,1,0,5,5,4,4,4,4,5,4,3,4,4,3,3,4,4,3,3,4,3,3,4,3,4,3,1,4,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"10596",43,9,8,63,2,5,NA,4.75,7,0.642857142857143,3.625,2.5,1.75,0,0,1,0,1,1,1,1,0,1,0,1,1,1,2,5,3,4,4,4,4,3,2,2,2,2,3,4,4,1,1,2,2,1,2,2,2,2,5,5,5,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"10597",37,12,24,78,2,5,NA,5,2,0.642857142857143,3.5,3.5,3.625,1,0,0,1,1,1,1,1,0,1,1,1,0,0,2,4,4,4,4,4,2,4,4,1,5,4,4,2,4,4,4,2,2,4,5,4,4,4,5,5,5,5,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,"high"
"10598",7,2,1,14,6,NA,1,1,2,0.714285714285714,4.625,5,4.75,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,"low"
"10599",13,2,1,17,2,5,NA,3.75,7,0.857142857142857,5,3.75,3.75,1,0,1,1,1,1,1,1,0,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,2,5,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10600",8,12,13,50,2,5,NA,5,4,0.857142857142857,5,4.25,3.75,0,1,1,1,1,1,1,1,0,1,1,1,1,1,5,5,5,5,5,5,5,5,5,3,5,5,5,1,5,5,3,4,1,3,5,5,4,5,5,5,5,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"high"
"10601",1,4,17,74,6,NA,0,3.25,6,0.428571428571429,4,4,3.625,0,0,0,1,1,1,1,1,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"moderate"
"10602",11,3,16,56,2,1,NA,3.75,2,0.928571428571429,4,3.375,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,3,3,3,3,2,4,4,1,4,2,5,4,4,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"10603",19,12,13,32,8,NA,NA,3.75,4,0.642857142857143,2.625,3.5,3,1,1,0,1,0,1,1,1,0,1,1,1,0,0,3,4,3,2,2,3,2,2,4,3,4,4,2,3,4,4,4,2,3,3,2,2,4,4,3,4,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"10604",23,4,23,41,6,NA,0,3.5,7,0.714285714285714,4.125,4,4.25,1,0,1,0,1,1,1,1,0,1,1,1,1,0,4,5,5,3,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,5,5,4,4,2,4,3,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"10605",19,12,13,32,2,5,NA,5,4,0.285714285714286,3.875,3.25,2.5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,4,4,2,4,3,3,2,1,4,3,1,4,2,1,4,5,5,5,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"high"
"10606",6,12,12,29,2,4,NA,4.5,4,0.785714285714286,4.5,3.625,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,5,4,5,5,5,4,4,4,4,3,3,4,4,4,4,3,2,2,3,4,3,2,4,4,5,5,5,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"high"
"10607",7,2,1,14,2,1,NA,3.25,4,0.714285714285714,3.75,3.375,3,0,1,1,1,1,1,0,1,1,0,1,1,1,0,4,5,3,4,4,3,4,3,4,3,4,3,4,3,4,2,3,3,3,3,3,3,3,3,2,4,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"10608",4,1,14,35,6,NA,0,2,7,0.5,4.375,3.875,4.125,1,0,0,0,0,1,0,1,0,1,1,1,1,0,5,5,4,4,4,4,5,4,4,5,4,4,4,3,4,3,4,3,4,5,4,4,5,4,1,3,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"low"
"10609",8,12,13,68,2,5,NA,3.25,7,0.714285714285714,4,3.75,3.875,0,0,1,1,1,1,1,1,1,1,1,1,0,0,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,5,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10610",9,13,3,44,2,6,NA,1,6,0.357142857142857,3,3,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,3,1,"low"
"10611",7,2,1,14,2,5,NA,3.25,7,0.642857142857143,3.5,1.5,1.375,1,0,0,1,1,1,1,1,1,1,1,0,0,0,4,4,5,4,4,2,4,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,3,4,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"10612",7,2,1,14,2,6,NA,4.5,7,0.285714285714286,3.875,3.125,2.625,0,0,1,0,0,1,1,0,0,0,0,1,0,0,4,4,5,4,4,3,4,3,4,3,3,3,4,3,3,2,3,2,3,3,2,2,3,3,5,5,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"10613",42,9,8,64,6,NA,0,1.25,6,0.857142857142857,5,4.75,5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"low"
"10614",9,13,3,44,7,NA,NA,5,7,0.5,4.25,3.625,2.875,0,0,1,1,1,1,1,0,0,0,1,0,1,0,4,4,5,5,4,3,5,4,4,4,4,3,4,3,4,3,2,3,2,3,3,2,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10615",4,1,14,35,3,NA,NA,3.5,2,0.571428571428571,4.25,3.875,3.875,0,0,0,1,1,1,1,1,1,1,1,0,0,0,4,4,4,5,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,4,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"10616",5,12,13,33,2,5,NA,3.75,6,0.357142857142857,3.375,3.375,3.375,1,0,1,0,0,1,0,1,0,0,0,1,0,0,2,5,4,2,2,4,4,4,4,2,4,4,4,2,5,2,3,4,2,4,4,2,4,4,3,5,2,5,NA,NA,1,NA,NA,NA,1,1,NA,3,1,"moderate"
"10617",9,13,3,54,2,6,NA,5,7,0.571428571428571,3.125,2.5,2.75,1,0,1,0,1,1,1,1,0,0,1,0,1,0,4,4,2,3,2,3,4,3,2,5,2,2,2,4,2,1,1,4,5,2,2,4,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10618",23,4,23,40,2,5,NA,4,3,0.785714285714286,4.375,3.75,4,1,0,1,1,1,1,1,1,0,1,1,1,0,1,4,4,4,5,5,4,5,4,4,4,4,3,4,3,5,3,4,4,4,4,4,4,4,4,4,5,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,"high"
"10619",24,9,20,38,2,5,NA,4,7,0.857142857142857,4.375,3.5,3.625,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,5,4,5,4,4,5,4,4,4,4,3,4,3,4,2,2,4,4,3,4,4,4,4,3,5,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"10620",24,9,20,38,6,NA,0,3,7,0.714285714285714,4.875,4.25,4.625,1,0,1,1,1,0,1,1,0,0,1,1,1,1,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,3,5,4,5,5,5,4,4,5,3,3,1,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10621",23,4,23,40,6,NA,2,2.75,6,0.642857142857143,3.875,3.75,3.625,0,0,1,1,0,1,1,1,0,1,0,1,1,1,5,4,4,5,2,3,5,3,4,4,4,3,4,4,4,3,3,4,4,3,4,4,3,4,1,4,2,4,NA,NA,1,NA,NA,NA,1,NA,NA,3,1,"moderate"
"10622",23,4,23,40,8,NA,NA,4,3,0.357142857142857,3.875,3.5,3.625,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,5,5,4,5,3,5,2,3,3,3,3,5,1,5,5,2,3,3,5,5,5,3,3,3,5,3,5,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,"high"
"10623",4,1,14,71,6,NA,1,1.5,7,0.5,4.875,4.125,4.625,1,0,1,0,1,1,1,1,0,1,0,0,0,0,5,5,4,5,5,5,5,5,5,5,5,2,4,5,5,2,4,4,5,5,5,5,5,4,1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"10624",3,8,11,28,2,1,NA,2.25,7,0.714285714285714,4.25,4,3.875,1,0,0,1,1,1,1,1,0,1,1,1,0,1,4,4,4,4,5,4,5,4,5,5,5,3,4,4,3,3,4,4,4,4,4,4,4,3,1,4,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10625",40,3,16,73,6,NA,1,1,4,0.785714285714286,4.75,4.875,5,1,0,1,1,1,0,1,1,1,1,1,1,1,0,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,"low"
"10626",42,9,8,64,2,1,NA,4,4,0.5,4,3.625,3.5,1,0,1,0,1,1,1,0,0,0,1,0,1,0,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3,4,3,3,4,4,4,4,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"high"
"10627",36,1,14,80,2,1,NA,4.5,4,0.785714285714286,4.25,3.75,3.125,1,1,0,1,1,1,1,1,1,1,1,1,0,0,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,4,3,3,4,4,3,5,5,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"high"
"10628",6,12,12,29,6,NA,1,1,7,0.714285714285714,5,4.625,5,0,0,1,1,1,1,1,1,1,0,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"10629",40,3,16,73,2,1,NA,2.75,7,0.714285714285714,4.25,3.375,3.75,1,0,0,1,0,1,1,1,1,1,1,0,1,1,5,3,4,5,5,4,4,4,4,4,4,2,3,3,4,3,3,4,4,4,4,4,4,3,1,4,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"10630",24,9,20,38,2,4,NA,4.75,7,1,5,3.625,3.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,4,2,4,4,4,2,3,2,4,3,3,2,3,5,4,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"10631",11,3,16,56,6,NA,2,1.75,7,1,4.75,4.875,4.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,1,3,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"low"
"10632",11,3,16,56,2,1,NA,3.5,7,0.571428571428571,4.875,3.625,4,0,0,1,0,1,1,0,1,0,0,1,1,1,1,4,5,5,5,5,5,5,5,5,3,3,3,5,4,4,2,2,4,5,3,5,5,3,5,2,4,3,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10633",1,4,17,74,2,3,NA,2.75,7,0.5,3.125,3.25,3.625,1,0,0,1,1,0,0,1,1,1,0,1,0,0,2,4,4,2,3,3,4,3,4,4,3,3,3,3,4,2,3,4,4,3,4,4,4,3,2,3,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"10634",7,2,1,14,2,1,NA,4,6,0.857142857142857,4.625,4,3.25,0,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,4,5,5,4,5,4,5,3,4,5,4,5,3,3,3,2,3,3,4,3,4,4,5,4,4,3,NA,NA,NA,NA,1,NA,1,NA,NA,3,1,"high"
"10635",3,8,11,28,2,1,NA,3,7,0.642857142857143,3.375,3.625,3.5,1,0,1,1,1,1,0,1,1,1,0,0,1,0,4,3,2,4,4,2,5,3,4,4,4,3,3,4,3,4,4,3,2,4,4,4,3,4,2,4,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
